lsoa21cd,domain_supermarket_proximity,domain_supermarket_accessibility,domain_ecommerce_access,domain_socio_demographic,domain_nonsupermarket_proximity,domain_food_for_families,domain_fuel_poverty,country,country_denominator,combined,pp_dec_domain_supermarket_proximity,pp_dec_domain_supermarket_accessibility,pp_dec_domain_ecommerce_access,pp_dec_domain_socio_demographic,pp_dec_domain_nonsupermarket_proximity,pp_dec_domain_food_for_families,pp_dec_domain_fuel_poverty,pp_dec_combined
E01013076,2578,353.0,8599.0,21668,710,29847,5921.0,E,33755,6266,1,1.0,3.0,7,1,9,2.0,2
E01013077,790,6585.0,5759.0,24874,2863,31639,20026.0,E,33755,15547,1,2.0,2.0,8,1,10,6.0,5
E01013078,1866,1052.0,3817.0,23644,1922,31783,16772.0,E,33755,12769,1,1.0,2.0,8,1,10,5.0,4
E01013079,10247,4715.0,3678.0,19853,1020,32893,11342.0,E,33755,14749,4,2.0,2.0,6,1,10,4.0,5
E01013080,23694,21309.0,2849.0,3246,2678,33128,1944.0,E,33755,16840,8,7.0,1.0,1,1,10,1.0,5
E01013081,1082,5156.0,3817.0,24962,2962,31302,18164.0,E,33755,13588,1,2.0,2.0,8,1,10,6.0,5
E01013082,17983,5781.0,3678.0,15882,2270,33079,11652.0,E,33755,16433,6,2.0,2.0,5,1,10,4.0,5
E01013083,32458,28451.0,2849.0,5212,2918,33115,2263.0,E,33755,26851,10,9.0,1.0,2,1,10,1.0,8
E01013084,30692,22216.0,5.0,1323,3015,33085,4239.0,E,33755,21397,10,7.0,1.0,1,1,10,2.0,7
E01013085,1578,26157.0,5759.0,18235,5989,30556,13775.0,E,33755,14087,1,8.0,2.0,6,2,10,5.0,5
E01013086,1992,22744.0,3678.0,12339,2261,32534,8120.0,E,33755,13035,1,7.0,2.0,4,1,10,3.0,4
E01013087,973,362.0,3678.0,17793,796,32793,8027.0,E,33755,10527,1,1.0,2.0,6,1,10,3.0,4
E01013088,3159,17729.0,23805.0,33288,4740,30048,25076.0,E,33755,30595,1,6.0,8.0,10,2,9,8.0,10
E01013089,3154,30792.0,23805.0,30353,4725,30396,28799.0,E,33755,31273,1,10.0,8.0,9,2,10,9.0,10
E01013090,4435,17927.0,23805.0,30567,4025,30763,26090.0,E,33755,27661,2,6.0,8.0,10,2,10,8.0,9
E01013091,4016,27665.0,23805.0,25666,5775,29790,29472.0,E,33755,28190,2,9.0,8.0,8,2,9,9.0,9
E01013092,11188,6664.0,27352.0,31744,1942,31278,29160.0,E,33755,30678,4,2.0,9.0,10,1,10,9.0,10
E01013093,4539,22900.0,23805.0,32173,6247,29416,24757.0,E,33755,29052,2,7.0,8.0,10,2,9,8.0,9
E01013094,12180,18673.0,8599.0,21283,27770,22936,18954.0,E,33755,16362,4,6.0,3.0,7,9,7,6.0,5
E01013095,29675,32296.0,7408.0,17036,32159,10452,16555.0,E,33755,27905,9,10.0,3.0,6,10,4,5.0,9
E01013096,18911,29851.0,8599.0,19895,28181,22055,20651.0,E,33755,23109,6,9.0,3.0,6,9,7,7.0,7
E01013097,17153,18121.0,8599.0,19660,28627,20416,20262.0,E,33755,16608,6,6.0,3.0,6,9,7,7.0,5
E01013098,17077,17421.0,14568.0,25556,28230,20757,27440.0,E,33755,24045,6,6.0,5.0,8,9,7,9.0,8
E01013099,10515,14780.0,4068.0,10196,27429,27527,11175.0,E,33755,10928,4,5.0,2.0,4,9,9,4.0,4
E01013100,4509,16278.0,5759.0,27323,13633,27983,22796.0,E,33755,17714,2,5.0,2.0,9,5,9,7.0,6
E01013101,4923,22489.0,5759.0,24036,15832,27616,22987.0,E,33755,17610,2,7.0,2.0,8,5,9,7.0,6
E01013102,10322,13380.0,8599.0,24264,27496,25137,18119.0,E,33755,17029,4,4.0,3.0,8,9,8,6.0,6
E01013103,25946,29421.0,16498.0,26927,16772,22015,29685.0,E,33755,29295,8,9.0,5.0,8,5,7,9.0,9
E01013104,23561,26837.0,16498.0,23869,22113,22414,31050.0,E,33755,28690,7,8.0,5.0,8,7,7,10.0,9
E01013105,26887,30462.0,17166.0,14952,11453,24880,12732.0,E,33755,20441,8,10.0,6.0,5,4,8,4.0,7
E01013106,25800,31535.0,9458.0,12242,13186,21036,12637.0,E,33755,17241,8,10.0,3.0,4,4,7,4.0,6
E01013107,25582,33230.0,9458.0,11164,10809,23435,15583.0,E,33755,22568,8,10.0,3.0,4,4,7,5.0,7
E01013108,12212,27453.0,23805.0,31664,7976,26109,32318.0,E,33755,32124,4,9.0,8.0,10,3,8,10.0,10
E01013110,26358,30044.0,18707.0,19431,14737,27789,27068.0,E,33755,28193,8,9.0,6.0,6,5,9,9.0,9
E01013111,21623,32093.0,23805.0,27295,14938,26400,26149.0,E,33755,30611,7,10.0,8.0,9,5,8,8.0,10
E01013112,11557,28939.0,16498.0,27361,15353,27207,21138.0,E,33755,24520,4,9.0,5.0,9,5,9,7.0,8
E01013113,32334,30148.0,23805.0,27708,15162,28502,25771.0,E,33755,32559,10,9.0,8.0,9,5,9,8.0,10
E01013114,11487,17482.0,23805.0,32025,7277,28383,24657.0,E,33755,27976,4,6.0,8.0,10,3,9,8.0,9
E01013115,29188,30503.0,18707.0,25921,13881,25359,24827.0,E,33755,29328,9,10.0,6.0,8,5,8,8.0,9
E01013116,25973,22786.0,23805.0,32370,13046,28203,25143.0,E,33755,31476,8,7.0,8.0,10,4,9,8.0,10
E01013117,17552,29373.0,23805.0,32552,13917,26693,23140.0,E,33755,31145,6,9.0,8.0,10,5,8,7.0,10
E01013118,8549,20794.0,17166.0,31133,9934,27370,30567.0,E,33755,28744,3,7.0,6.0,10,3,9,10.0,9
E01013119,1853,126.0,14568.0,30955,3164,33097,15922.0,E,33755,25109,1,1.0,5.0,10,1,10,5.0,8
E01013120,11722,5187.0,14568.0,31211,4074,33183,28453.0,E,33755,30608,4,2.0,5.0,10,2,10,9.0,10
E01013121,10365,2320.0,21844.0,31364,1827,32989,26390.0,E,33755,30042,4,1.0,7.0,10,1,10,8.0,9
E01013122,1914,107.0,14568.0,33189,3738,33162,21264.0,E,33755,30283,1,1.0,5.0,10,2,10,7.0,9
E01013123,16466,8086.0,8599.0,25861,4046,33215,21251.0,E,33755,25055,5,3.0,3.0,8,2,10,7.0,8
E01013124,25082,13534.0,7408.0,15381,3868,33186,16281.0,E,33755,22632,8,5.0,3.0,5,2,10,5.0,7
E01013125,276,61.0,7905.0,26341,1210,32951,14289.0,E,33755,17931,1,1.0,3.0,8,1,10,5.0,6
E01013126,1340,488.0,21844.0,33201,3590,32936,27557.0,E,33755,31819,1,1.0,7.0,10,2,10,9.0,10
E01013127,1184,136.0,14568.0,33131,2140,33080,22317.0,E,33755,30048,1,1.0,5.0,10,1,10,7.0,9
E01013128,25936,31347.0,3149.0,5227,32760,3981,2229.0,E,33755,19015,8,10.0,1.0,2,10,2,1.0,6
E01013129,25407,33305.0,3149.0,5414,32424,3850,1218.0,E,33755,22435,8,10.0,1.0,2,10,2,1.0,7
E01013130,14277,29919.0,42.0,5082,29105,3427,10492.0,E,33755,8845,5,9.0,1.0,2,9,2,4.0,3
E01013131,23737,32474.0,3149.0,3847,31961,3528,3492.0,E,33755,18086,8,10.0,1.0,2,10,2,2.0,6
E01013132,16206,32817.0,3149.0,14823,29669,2918,13544.0,E,33755,18451,5,10.0,1.0,5,9,1,5.0,6
E01013133,19285,32899.0,3149.0,7971,31055,3406,4510.0,E,33755,17334,6,10.0,1.0,3,10,2,2.0,6
E01013134,12600,30340.0,42.0,8005,28316,2897,12614.0,E,33755,9341,4,9.0,1.0,3,9,1,4.0,3
E01013135,12155,26715.0,42.0,7124,22884,2969,13523.0,E,33755,4187,4,8.0,1.0,3,7,1,5.0,2
E01013136,32693,33463.0,42.0,5,31206,2094,668.0,E,33755,25892,10,10.0,1.0,1,10,1,1.0,8
E01013138,32676,33656.0,42.0,45,31478,1277,90.0,E,33755,26827,10,10.0,1.0,1,10,1,1.0,8
E01013140,31606,33675.0,3149.0,344,31915,516,290.0,E,33755,26161,10,10.0,1.0,1,10,1,1.0,8
E01013141,27708,33166.0,3149.0,2858,30318,978,1122.0,E,33755,18956,9,10.0,1.0,1,9,1,1.0,6
E01013142,33203,33722.0,42.0,197,32998,288,490.0,E,33755,29959,10,10.0,1.0,1,10,1,1.0,9
E01013143,23145,33340.0,3149.0,7179,29687,481,1534.0,E,33755,17600,7,10.0,1.0,3,9,1,1.0,6
E01013144,8101,24893.0,42.0,346,16340,5019,2817.0,E,33755,545,3,8.0,1.0,1,5,2,1.0,1
E01013145,7314,26507.0,5759.0,23875,13075,5689,25709.0,E,33755,12017,3,8.0,2.0,8,4,2,8.0,4
E01013146,6552,19644.0,6372.0,15327,14340,5193,15488.0,E,33755,2577,2,6.0,2.0,5,5,2,5.0,1
E01013147,9338,28473.0,42.0,5512,17185,5020,6709.0,E,33755,2334,3,9.0,1.0,2,6,2,2.0,1
E01013148,7687,27810.0,6372.0,27951,10730,6186,31928.0,E,33755,23078,3,9.0,2.0,9,4,2,10.0,7
E01013149,8754,30495.0,5759.0,28439,13357,5681,26907.0,E,33755,20010,3,10.0,2.0,9,4,2,8.0,6
E01013150,9687,28116.0,6372.0,24336,12128,5986,27739.0,E,33755,15410,3,9.0,2.0,8,4,2,9.0,5
E01013151,8279,25840.0,5759.0,29222,21681,2638,18387.0,E,33755,14194,3,8.0,2.0,9,7,1,6.0,5
E01013152,13978,32395.0,5759.0,25983,28830,3015,31602.0,E,33755,29491,5,10.0,2.0,8,9,1,10.0,9
E01013153,5435,26946.0,5418.0,21543,13306,1957,28429.0,E,33755,12338,2,8.0,2.0,7,4,1,9.0,4
E01013154,17898,29728.0,5418.0,23699,20961,2321,26505.0,E,33755,18619,6,9.0,2.0,8,7,1,8.0,6
E01013155,11010,30256.0,5418.0,24704,27837,2170,31525.0,E,33755,26137,4,9.0,2.0,8,9,1,10.0,8
E01013156,21033,23532.0,42.0,6569,19740,1663,18861.0,E,33755,5022,7,7.0,1.0,2,6,1,6.0,2
E01013157,13682,25216.0,14335.0,27442,13921,419,31569.0,E,33755,22517,5,8.0,5.0,9,5,1,10.0,7
E01013158,20272,30043.0,3149.0,10187,26071,1203,8149.0,E,33755,9064,7,9.0,1.0,4,8,1,3.0,3
E01013159,29247,33716.0,3149.0,730,30650,373,430.0,E,33755,22923,9,10.0,1.0,1,10,1,1.0,7
E01013160,14785,31367.0,6372.0,19166,28503,2502,16848.0,E,33755,16854,5,10.0,2.0,6,9,1,5.0,5
E01013161,23819,33449.0,3149.0,2793,29120,944,800.0,E,33755,17030,8,10.0,1.0,1,9,1,1.0,6
E01013162,20190,33105.0,3149.0,4626,28684,1518,669.0,E,33755,13984,6,10.0,1.0,2,9,1,1.0,5
E01013163,16986,28965.0,5418.0,20536,21084,2350,24498.0,E,33755,14713,6,9.0,2.0,7,7,1,8.0,5
E01013164,22453,31030.0,3149.0,12695,23879,1878,12815.0,E,33755,11880,7,10.0,1.0,4,8,1,4.0,4
E01013165,32359,33423.0,42.0,546,32440,627,489.0,E,33755,26558,10,10.0,1.0,1,10,1,1.0,8
E01013167,4739,19504.0,5418.0,24221,9257,2480,33084.0,E,33755,19645,2,6.0,2.0,8,3,1,10.0,6
E01013170,10799,28211.0,5759.0,20023,11975,3232,28003.0,E,33755,13018,4,9.0,2.0,6,4,1,9.0,4
E01013171,5701,31930.0,14335.0,30963,12066,5163,24460.0,E,33755,23945,2,10.0,5.0,10,4,2,8.0,8
E01013172,5798,32016.0,5418.0,20857,11403,4045,28972.0,E,33755,18084,2,10.0,2.0,7,4,2,9.0,6
E01013173,3896,7881.0,3817.0,20961,2315,9128,21370.0,E,33755,2380,2,3.0,2.0,7,1,3,7.0,1
E01013174,14106,25419.0,2849.0,1532,3610,12844,1226.0,E,33755,884,5,8.0,1.0,1,2,4,1.0,1
E01013175,10912,5857.0,3817.0,25042,2122,13095,24398.0,E,33755,6577,4,2.0,2.0,8,1,4,8.0,2
E01013176,30865,17530.0,3817.0,16974,5222,13111,17211.0,E,33755,10762,10,6.0,2.0,6,2,4,6.0,4
E01013177,31117,25334.0,5.0,1990,5670,13320,3304.0,E,33755,6539,10,8.0,1.0,1,2,4,1.0,2
E01013178,27496,18119.0,3678.0,20805,4857,13401,13781.0,E,33755,8346,9,6.0,2.0,7,2,4,5.0,3
E01013179,28074,13614.0,2849.0,12251,6704,13682,8689.0,E,33755,4269,9,5.0,1.0,4,2,5,3.0,2
E01013180,21068,13576.0,2849.0,14664,4468,13694,16749.0,E,33755,3669,7,5.0,1.0,5,2,5,5.0,2
E01013181,21734,33737.0,6372.0,2503,30525,1588,338.0,E,33755,20246,7,10.0,2.0,1,10,1,1.0,6
E01013182,19246,28580.0,5759.0,24192,29493,2915,15642.0,E,33755,17781,6,9.0,2.0,8,9,1,5.0,6
E01013183,13681,31049.0,6372.0,14306,24636,2407,15599.0,E,33755,11638,5,10.0,2.0,5,8,1,5.0,4
E01013184,25473,33381.0,6372.0,9934,31737,2015,5846.0,E,33755,23303,8,10.0,2.0,3,10,1,2.0,7
E01013185,17600,29767.0,6372.0,18822,21678,4034,18440.0,E,33755,12674,6,9.0,2.0,6,7,2,6.0,4
E01013186,18139,30823.0,14335.0,30840,24016,3217,16705.0,E,33755,24049,6,10.0,5.0,10,8,1,5.0,8
E01013187,31833,32703.0,42.0,2928,32873,2140,7598.0,E,33755,26131,10,10.0,1.0,1,10,1,3.0,8
E01013188,26644,32746.0,6372.0,18379,31407,3024,15991.0,E,33755,25441,8,10.0,2.0,6,10,1,5.0,8
E01013189,15717,26542.0,5759.0,21654,13388,5645,29549.0,E,33755,16290,5,8.0,2.0,7,4,2,9.0,5
E01013191,10755,23818.0,7905.0,27611,17137,4687,31732.0,E,33755,22198,4,8.0,3.0,9,6,2,10.0,7
E01013192,12761,28613.0,3149.0,5975,16112,5129,8907.0,E,33755,3285,4,9.0,1.0,2,5,2,3.0,1
E01013193,6857,28467.0,5418.0,23349,12729,5530,28930.0,E,33755,15713,3,9.0,2.0,7,4,2,9.0,5
E01013194,8514,31380.0,5418.0,21332,10488,5897,22375.0,E,33755,12885,3,10.0,2.0,7,4,2,7.0,4
E01013195,17357,33707.0,3149.0,6663,26195,2409,2708.0,E,33755,16113,6,10.0,1.0,2,8,1,1.0,5
E01013196,26458,33690.0,3149.0,3630,26505,1885,696.0,E,33755,18529,8,10.0,1.0,2,8,1,1.0,6
E01013197,20722,31819.0,3149.0,14184,26717,1515,10147.0,E,33755,13617,7,10.0,1.0,5,8,1,4.0,5
E01013198,15140,33623.0,3149.0,9551,30125,3561,6007.0,E,33755,19396,5,10.0,1.0,3,9,2,2.0,6
E01013199,22825,32937.0,3149.0,5447,32648,4422,1392.0,E,33755,20781,7,10.0,1.0,2,10,2,1.0,7
E01013200,16443,32645.0,6372.0,22760,30566,3323,20074.0,E,33755,24139,5,10.0,2.0,7,10,1,6.0,8
E01013201,30680,32825.0,3149.0,1094,26068,2282,220.0,E,33755,16896,10,10.0,1.0,1,8,1,1.0,6
E01013202,16324,33480.0,3149.0,6770,25771,2750,2027.0,E,33755,13802,5,10.0,1.0,3,8,1,1.0,5
E01013203,31859,33610.0,42.0,256,26865,1828,309.0,E,33755,22054,10,10.0,1.0,1,8,1,1.0,7
E01013204,24752,32695.0,3149.0,5580,23015,3992,6939.0,E,33755,13066,8,10.0,1.0,2,7,2,3.0,4
E01013205,29398,33116.0,42.0,486,23266,3652,846.0,E,33755,15044,9,10.0,1.0,1,7,2,1.0,5
E01013206,19841,30827.0,42.0,5333,20386,4650,6289.0,E,33755,6439,6,10.0,1.0,2,7,2,2.0,2
E01013207,18074,31126.0,3149.0,13317,18659,5043,8541.0,E,33755,8560,6,10.0,1.0,4,6,2,3.0,3
E01013208,25762,30272.0,42.0,82,21643,4307,480.0,E,33755,6376,8,9.0,1.0,1,7,2,1.0,2
E01013209,19199,33277.0,42.0,324,18137,4984,2759.0,E,33755,9497,6,10.0,1.0,1,6,2,1.0,3
E01013210,23685,27945.0,42.0,649,19077,4786,1994.0,E,33755,3623,8,9.0,1.0,1,6,2,1.0,2
E01013211,21717,32853.0,3149.0,14556,24160,3879,8863.0,E,33755,15514,7,10.0,1.0,5,8,2,3.0,5
E01013212,22754,32563.0,42.0,154,21592,4352,2109.0,E,33755,9005,7,10.0,1.0,1,7,2,1.0,3
E01013213,5199,31445.0,261.0,8868,10240,6864,12059.0,E,33755,4749,2,10.0,1.0,3,4,3,4.0,2
E01013214,3360,12547.0,8599.0,26694,6647,8035,24195.0,E,33755,7608,1,4.0,3.0,8,2,3,8.0,3
E01013215,4608,22986.0,14568.0,30148,8659,6833,31532.0,E,33755,23032,2,7.0,5.0,9,3,3,10.0,7
E01013216,5099,15453.0,21844.0,30204,9254,7270,33561.0,E,33755,28669,2,5.0,7.0,9,3,3,10.0,9
E01013217,4717,23178.0,8599.0,22781,9703,7313,23884.0,E,33755,8494,2,7.0,3.0,7,3,3,8.0,3
E01013218,18845,33327.0,3149.0,1743,28749,3505,723.0,E,33755,14505,6,10.0,1.0,1,9,2,1.0,5
E01013219,31049,33661.0,42.0,3225,31001,3182,2052.0,E,33755,25070,10,10.0,1.0,1,10,1,1.0,8
E01013220,31826,33317.0,3149.0,895,31202,2863,781.0,E,33755,24385,10,10.0,1.0,1,10,1,1.0,8
E01013221,33632,32898.0,42.0,375,33380,1694,850.0,E,33755,29987,10,10.0,1.0,1,10,1,1.0,9
E01013222,33426,33733.0,3149.0,2274,33260,2238,721.0,E,33755,31189,10,10.0,1.0,1,10,1,1.0,10
E01013224,5808,26301.0,6372.0,20321,8613,8182,19041.0,E,33755,6488,2,8.0,2.0,7,3,3,6.0,2
E01013225,2755,10290.0,14568.0,29323,3434,8753,21781.0,E,33755,9165,1,4.0,5.0,9,2,3,7.0,3
E01013226,10287,28182.0,7905.0,25070,8522,7975,22503.0,E,33755,12444,4,9.0,3.0,8,3,3,7.0,4
E01013227,20319,30931.0,3149.0,13236,15251,5809,12478.0,E,33755,9152,7,10.0,1.0,4,5,2,4.0,3
E01013228,21330,25599.0,6372.0,21636,14187,5915,23191.0,E,33755,12479,7,8.0,2.0,7,5,2,7.0,4
E01013229,19333,29097.0,3149.0,4659,16372,5327,4767.0,E,33755,3953,6,9.0,1.0,2,5,2,2.0,2
E01013231,24593,33453.0,3149.0,8602,26329,3737,4854.0,E,33755,17938,8,10.0,1.0,3,8,2,2.0,6
E01013233,28711,33629.0,6372.0,9673,29899,3454,4131.0,E,33755,24113,9,10.0,2.0,3,9,2,2.0,8
E01013234,26554,30978.0,3149.0,14650,21845,4336,17057.0,E,33755,15330,8,10.0,1.0,5,7,2,6.0,5
E01013236,24508,18264.0,9458.0,14042,31426,13548,12667.0,E,33755,15471,8,6.0,3.0,5,10,5,4.0,5
E01013237,22818,24390.0,949.0,6165,30422,14334,4230.0,E,33755,10420,7,8.0,1.0,2,10,5,2.0,4
E01013238,28507,23835.0,9458.0,7005,31181,13512,4959.0,E,33755,15783,9,8.0,3.0,3,10,5,2.0,5
E01013239,30573,28158.0,9458.0,13128,32626,12201,5550.0,E,33755,23737,10,9.0,3.0,4,10,4,2.0,8
E01013241,109,12477.0,5759.0,22396,3467,26753,22002.0,E,33755,9679,1,4.0,2.0,7,2,8,7.0,3
E01013242,836,1585.0,7905.0,31316,854,23999,26504.0,E,33755,17312,1,1.0,3.0,10,1,8,8.0,6
E01013243,198,6468.0,7905.0,27729,1810,25801,23511.0,E,33755,12383,1,2.0,3.0,9,1,8,7.0,4
E01013244,399,10115.0,5759.0,14931,1725,25699,12794.0,E,33755,3153,1,3.0,2.0,5,1,8,4.0,1
E01013245,4799,2667.0,4068.0,11335,7147,20309,3230.0,E,33755,445,2,1.0,2.0,4,3,7,1.0,1
E01013246,1743,423.0,5759.0,22596,217,22885,11045.0,E,33755,2724,1,1.0,2.0,7,1,7,4.0,1
E01013247,1216,1459.0,7905.0,26393,3004,23189,16819.0,E,33755,6564,1,1.0,3.0,8,1,7,5.0,2
E01013248,371,13678.0,5759.0,23039,2496,24519,15105.0,E,33755,6234,1,5.0,2.0,7,1,8,5.0,2
E01013249,358,15525.0,5759.0,15606,2423,24565,8526.0,E,33755,2900,1,5.0,2.0,5,1,8,3.0,1
E01013250,410,2412.0,5759.0,21513,2635,24444,13619.0,E,33755,3686,1,1.0,2.0,7,1,8,5.0,2
E01013251,302,858.0,7905.0,27934,1502,25005,27782.0,E,33755,14221,1,1.0,3.0,9,1,8,9.0,5
E01013252,259,8132.0,7905.0,29934,2141,25325,26734.0,E,33755,17073,1,3.0,3.0,9,1,8,8.0,6
E01013253,825,367.0,7905.0,20545,3092,23654,11619.0,E,33755,2860,1,1.0,3.0,7,1,8,4.0,1
E01013254,27277,31963.0,4068.0,8504,10058,20134,5366.0,E,33755,14251,9,10.0,2.0,3,3,6,2.0,5
E01013255,18988,29772.0,7408.0,12808,9522,20288,12135.0,E,33755,10817,6,9.0,3.0,4,3,7,4.0,4
E01013256,26920,26093.0,13499.0,21928,9667,20479,19088.0,E,33755,18333,8,8.0,4.0,7,3,7,6.0,6
E01013257,17576,19145.0,14568.0,26668,7063,21662,28386.0,E,33755,20725,6,6.0,5.0,8,3,7,9.0,7
E01013258,22108,30413.0,4068.0,11340,9577,21058,9063.0,E,33755,11206,7,10.0,2.0,4,3,7,3.0,4
E01013259,11215,21547.0,4068.0,9731,6678,21101,12888.0,E,33755,3903,4,7.0,2.0,3,2,7,4.0,2
E01013260,19897,27957.0,7408.0,24530,24001,15239,29044.0,E,33755,24313,6,9.0,3.0,8,8,5,9.0,8
E01013261,12901,9155.0,16498.0,29845,24055,15553,30158.0,E,33755,24452,4,3.0,5.0,9,8,5,9.0,8
E01013262,12346,23694.0,16498.0,23031,27970,15714,30670.0,E,33755,25312,4,8.0,5.0,7,9,5,10.0,8
E01013263,17340,16209.0,16498.0,21305,29763,14723,31403.0,E,33755,25652,6,5.0,5.0,7,9,5,10.0,8
E01013264,15183,22876.0,13499.0,23101,19030,16208,22508.0,E,33755,15192,5,7.0,4.0,7,6,5,7.0,5
E01013265,12547,9440.0,8599.0,27765,19054,16632,28856.0,E,33755,18226,4,3.0,3.0,9,6,5,9.0,6
E01013266,7702,5127.0,18707.0,24780,18910,16789,29802.0,E,33755,17764,3,2.0,6.0,8,6,5,9.0,6
E01013267,1606,1259.0,7905.0,26994,2837,26920,16832.0,E,33755,9298,1,1.0,3.0,8,1,8,5.0,3
E01013268,2746,2981.0,14568.0,23192,1552,24515,10327.0,E,33755,5184,1,1.0,5.0,7,1,8,4.0,2
E01013269,5472,1673.0,7905.0,24762,10789,25738,23054.0,E,33755,11320,2,1.0,3.0,8,4,8,7.0,4
E01013270,1436,9518.0,5759.0,22512,5674,24158,10914.0,E,33755,4706,1,3.0,2.0,7,2,8,4.0,2
E01013271,20368,17232.0,3149.0,14111,30012,24862,7010.0,E,33755,14032,7,6.0,1.0,5,9,8,3.0,5
E01013272,29276,22023.0,3149.0,7125,32687,24918,7614.0,E,33755,22747,9,7.0,1.0,3,10,8,3.0,7
E01013273,17397,4997.0,5759.0,23507,29995,25434,26542.0,E,33755,22502,6,2.0,2.0,7,9,8,8.0,7
E01013274,10041,4535.0,23805.0,24765,27323,22267,12044.0,E,33755,16048,3,2.0,8.0,8,9,7,4.0,5
E01013275,3506,16676.0,14568.0,27082,9349,21259,21049.0,E,33755,12990,2,5.0,5.0,9,3,7,7.0,4
E01013276,3670,25109.0,4068.0,15324,10019,21532,11734.0,E,33755,5719,2,8.0,2.0,5,3,7,4.0,2
E01013277,3746,12211.0,13499.0,27517,10216,21732,22228.0,E,33755,13097,2,4.0,4.0,9,4,7,7.0,4
E01013278,16300,24815.0,261.0,237,17612,13075,1910.0,E,33755,1979,5,8.0,1.0,1,6,4,1.0,1
E01013279,11395,12063.0,261.0,1117,16065,12779,4017.0,E,33755,328,4,4.0,1.0,1,5,4,2.0,1
E01013280,23288,20865.0,4068.0,13825,16514,14210,14403.0,E,33755,7307,7,7.0,2.0,5,5,5,5.0,3
E01013281,19645,19491.0,4068.0,6237,21901,13457,3426.0,E,33755,3391,6,6.0,2.0,2,7,4,2.0,2
E01013282,25317,22394.0,4068.0,10334,29044,13137,5716.0,E,33755,10658,8,7.0,2.0,4,9,4,2.0,4
E01013283,22406,20814.0,4068.0,5344,20263,14999,4536.0,E,33755,4328,7,7.0,2.0,2,7,5,2.0,2
E01013284,27088,23428.0,4068.0,5462,28158,14252,4399.0,E,33755,10307,9,7.0,2.0,2,9,5,2.0,4
E01013285,11972,14402.0,8599.0,20507,19140,12014,23157.0,E,33755,8937,4,5.0,3.0,7,6,4,7.0,3
E01013286,28351,16506.0,261.0,9993,18967,15092,16264.0,E,33755,8708,9,5.0,1.0,3,6,5,5.0,3
E01013287,10045,4103.0,7408.0,20062,7487,19677,14305.0,E,33755,3644,3,2.0,3.0,6,3,6,5.0,2
E01013288,1189,16407.0,23805.0,22344,7450,23421,14401.0,E,33755,10684,1,5.0,8.0,7,3,7,5.0,4
E01013289,11914,5126.0,13499.0,23617,10550,18226,26004.0,E,33755,11344,4,2.0,4.0,7,4,6,8.0,4
E01013290,1977,1121.0,17166.0,25399,3953,23140,15263.0,E,33755,7355,1,1.0,6.0,8,2,7,5.0,3
E01013291,1386,20772.0,9458.0,7610,8188,22965,3496.0,E,33755,2316,1,7.0,3.0,3,3,7,2.0,1
E01013292,1286,27030.0,17166.0,23834,7672,23152,15449.0,E,33755,13589,1,9.0,6.0,8,3,7,5.0,5
E01013293,2985,1119.0,17166.0,28007,5984,22195,26284.0,E,33755,14471,1,1.0,6.0,9,2,7,8.0,5
E01013294,2483,2015.0,23805.0,22897,2132,25698,14149.0,E,33755,9121,1,1.0,8.0,7,1,8,5.0,3
E01013295,11760,15020.0,4068.0,19573,22639,14313,17114.0,E,33755,7239,4,5.0,2.0,6,7,5,6.0,3
E01013296,30397,29588.0,261.0,2502,32003,12319,26.0,E,33755,19037,10,9.0,1.0,1,10,4,1.0,6
E01013297,17025,14007.0,13499.0,14080,28130,15185,10833.0,E,33755,9164,6,5.0,4.0,5,9,5,4.0,3
E01013298,28867,17438.0,4068.0,5381,30435,12060,1073.0,E,33755,10461,9,6.0,2.0,2,10,4,1.0,4
E01013299,20893,19120.0,261.0,2657,26623,13062,1265.0,E,33755,3848,7,6.0,1.0,1,8,4,1.0,2
E01013300,31292,29569.0,261.0,2936,32581,13028,77.0,E,33755,21692,10,9.0,1.0,1,10,4,1.0,7
E01013301,20123,29231.0,4068.0,17703,24943,13441,10069.0,E,33755,13178,6,9.0,2.0,6,8,4,3.0,4
E01013302,14865,9684.0,13499.0,19746,20108,15193,18383.0,E,33755,8344,5,3.0,4.0,6,6,5,6.0,3
E01013303,3473,17163.0,7408.0,14044,6169,18766,5933.0,E,33755,1678,2,6.0,3.0,5,2,6,2.0,1
E01013304,1522,27124.0,14568.0,27271,4402,21416,19195.0,E,33755,15465,1,9.0,5.0,9,2,7,6.0,5
E01013305,2197,26003.0,14568.0,30432,4540,21006,20810.0,E,33755,19048,1,8.0,5.0,10,2,7,7.0,6
E01013306,1071,9579.0,5759.0,20187,1434,25289,12204.0,E,33755,4149,1,3.0,2.0,6,1,8,4.0,2
E01013307,2259,31726.0,8599.0,19490,5180,20951,16293.0,E,33755,13379,1,10.0,3.0,6,2,7,5.0,4
E01013308,3414,4755.0,3817.0,15707,1763,25925,6786.0,E,33755,2061,2,2.0,2.0,5,1,8,3.0,1
E01013309,583,5565.0,5759.0,22526,960,25111,10971.0,E,33755,4017,1,2.0,2.0,7,1,8,4.0,2
E01013310,14384,25656.0,9458.0,10194,27791,12296,5639.0,E,33755,8282,5,8.0,3.0,4,9,4,2.0,3
